researcher_id,first_name,last_name,h_index,total_citations,latest_affiliation,homepage
2306633065,Sun,Yong,1,1,,
2306633128,Jonathan,Bright,1,6,,
2306633153,Alejandro,Berazaluce,1,3,,
2306633160,Benjamin,Paassen,0,0,,
2306633265,Francis,Tyers,1,1,,
2306633271,Jarek,Nitsch,0,0,,
2306633284,Koki,Horiguchi,1,1,,
2306633437,Yongfeng,Zhang,1,4,,
2306633473,Alina,Leippert,1,1,,
2306633485,Siu,Hui,1,1,,
2306633504,Tatiana,Anikina,1,1,,
2306633519,Toshiyuki,Kurabayashi,1,2,,
2306633521,Xiaojun,Kuang,1,1,,
2306633731,Dina,Demner-Fushman,1,1,,
2306633770,Thomas,Bauwens,1,11,,
2306633904,Viet,Dao,1,8,,
2306633978,Minghao,Lv,0,0,,
2306633988,Jinxiang,Wang,1,2,,
2306634007,Yifan,Xu,1,3,,
2306634091,Crystina,Zhang,2,21,,
2306634428,Letian,Wang,1,2,,
2306634466,Meihuizi,Jia,1,1,,
2306634619,Rukai,Cai,0,0,,
2306634741,Jun,Suzuki,1,1,,
2306634869,Mizuki,Kondo,1,2,,
2306634988,Yuyang,Liu,0,0,,
2306635109,Huazheng,Wang,2,8,,
2306635236,Yilin,Liu,1,2,,
2306635551,Yiran,Li,0,0,,
2306635561,Kehuan,Yan,2,4,,
2306635616,Jaeyoung,Kim,1,1,,
2306636259,Jinan,Xu,1,1,,
2306636394,Shivashankar,Subramanian,1,5,,
2306636552,Zijun,Sun,0,0,,
2306636901,Zihan,Xue,1,1,,
2306637487,Akshay,Singh,1,5,,
2306637533,Te-Lin,Wu,1,1,,
2306637538,Siyuan,Huang,1,3,,
2306638165,Andreas,Fischer,0,0,,
2306638756,Sangha,Kim,0,0,,
2306639162,Yoonjung,Choi,0,0,,
2306639633,Zi,Huang,1,3,,
2306639696,Mark,Hansen,1,1,,
2306641056,Qinyuan,Ye,1,5,,
2306641126,Yong,Choi,0,0,,
2306641941,Sungjun,Lim,0,0,,
2306645177,Sherry,Wu,1,6,,
2306649444,Bei,Xu,1,3,,
2306649896,Xue,Li,1,2,,
2306662510,Min-Soo,Kim,1,22,,
2306664121,Fenghua,Cheng,1,2,,
2306706718,Yejin,Choi,3,28,,
2306753127,Xavier,Yin,2,35,,
2306755063,Qifan,Lu,0,0,,
2306757439,James,Qin,2,24,,
2306762040,Ji,An,2,10,,
2306765754,Minji,Jung,0,0,,
2306778272,Lei,Li,1,4,,
2306778610,Dong,Kim,1,2,,
2306780314,Ngee,Tai,1,14,,
2306780349,Noah,Flynn,1,14,,
2306780357,Railey,Montalan,1,14,,
2306780376,William,Nixon,2,16,,
2306780394,Maria,Khelli,1,14,,
2306780442,Sonny,Hermawan,1,14,,
2306780570,Roberto,Spacey,1,4,,
2306780682,Kan,Min-Yen,1,2,,
2306780704,Muhammad,Habibi,2,16,,
2306780708,Nicola,Ranger,1,4,,
2306780850,Elyanah,Aco,1,14,,
2306780925,Akhdan,Fadhilah,1,14,,
2306781200,Baoli,Zhang,1,5,,
2306781205,Reynard,Ryanda,1,14,,
2306782411,Naaman,Tan,1,2,,
2306785323,Aidan,Swope,2,80,,
2306790756,Xiang,Jiang,1,7,,
2306804226,Keiichiro,Yamada,0,0,,
2306804471,Yaxin,Liu,2,30,,
2306836594,Yujia,Peng,0,0,,
2306837572,Yujia,Fu,3,22,,
2306845506,Bin,Wang,4,61,,
2306851947,Hao,Wang,2,8,,
2306861041,Hui,Xu,1,11,,
2306864026,Johanes,Lee,1,14,,
2306871988,Yuxin,Xie,5,60,,
2306872120,Fei,Wang,2,20,,
2306875069,Wenyu,Zhang,4,60,,
2306928157,Tianyi,Zhang,2,21,,
2306945843,Mark,Diaz,2,13,,
2306946364,Yihuai,Hong,3,40,,
2306948198,Huiyuan,Zheng,2,43,,
2306950975,Ravi,Agrawal,2,38,,
2306951868,Long,Chen,1,10,,
2306953653,Guangyao,Shen,1,16,,
2306961788,Tian,Feng,2,13,,
2306968038,Filippos,Stamatiou,1,5,"Stellenbosch University, Unit for the Ethics of Technology",
2306979,Benjamin,Bolte,13,4014,,
2306997192,Rainer,Stiefelhagen,3,25,,
2306997705,Fabian,Ternava,1,12,,
2306998927,Michael,Beigl,1,12,,
2307000468,Jiacheng,Ruan,2,97,,
2307000810,Klemens,Bohm,1,12,,
2307001363,Kristian,Lum,1,7,,
2307001640,Nathan,Lerzer,1,12,,
2307003421,Daniel,Hershcovich,1,33,,
2307004114,Albert,Gatt,3,102,,
2307004760,Jiahao,Huo,6,87,,
2307004841,Huihao,Jing,2,16,,
2307004862,Maximus,Shengelia,1,2,,
2307005440,Chenyan,Xiong,2,16,,
2307005739,S.,Scardapane,2,35,,
2307006593,Christabel,Acquaye,3,22,,
2307008008,Meilin,Wang,0,0,,
2307009196,Ken,Harrenstien,1,2,,
2307009416,Josh,Purtell,1,40,,
2307011894,Naomi,Saphra,2,19,,
2307012096,Yutao,Yue,2,10,,
2307012818,Qingsong,Wen,2,38,,
2307014052,Weijia,Zhang,3,28,,
2307018251,Michael,Ryan,1,40,,
2307021932,Wenyang,Liu,2,7,,
2307022611,Jueun,Lee,1,12,,
2307023241,Chenguang,Zhu,2,22,,
2307023453,Yuyan,Zhou,2,32,,
2307033488,Sheng,Wang,1,41,,
2307034667,Xun,Wang,3,45,,
2307036168,Xuming,Hu,8,173,,
2307036232,Silei,Xu,2,34,,
2307038430,Linh,Nguyen,1,7,,
2307038914,Zijun,Wei,1,2,,
2307040381,Sanqiang,Zhao,2,34,,
2307040493,Alexander,Jones,1,1,,
2307045756,Li,Zhou,1,11,,
2307070468,Kaiqiang,Song,2,36,,
2307070497,Elham,Aghakhani,1,4,,
2307072266,Tom'as,Vergara-Browne,1,10,,
2307072539,Shun,Liao,2,19,,
2307073011,Abhishek,Anand,1,10,,
2307073077,Chang,Zhou,3,57,,
2307073346,Xi,Ye,1,2,,
2307073463,Zixuan,Xia,2,6,,
2307074081,Laura,Cassani,1,14,,
2307074084,Michael,Davinroy,1,13,,
2307074336,Liang,Song,1,23,,
2307075749,Shihao,Cai,2,25,,
2307076856,James,Cook,1,13,,
2307077874,Zeynep,Yildiz,1,3,,
2307079570,Seungwoo,Son,2,18,,
2307080108,Daniela,Gottesman,2,56,,
2307082392,Amir,Moeini,1,2,,
2307082830,Amit,Sahai,1,3,,
2307083901,Ziyi,Yang,2,7,,
2307085654,Damai,Dai,6,3224,,
2307085708,Matthias,Kirchner,2,16,,
2307105347,David,Harwath,13,714,,
2307124277,Shudong,Lu,1,2,,
2307142498,Shuai,Ma,2,26,,
2307144076,Yuetai,Li,3,68,,
2307183930,Lei,Li,2,14,,
2307185797,Binjie,Wang,4,85,,
2307185864,Jinming,Wu,2,35,,
2307187280,Yiyang,Wang,1,27,,
2307187592,Chang-Tien,Lu,2,15,,
2307188271,Yixin,Wang,1,15,,
2307190183,Jian,Yang,2,36,,
2307191870,Yunfei,Li,2,15,,
2307212816,Simon,Yu,1,3,,
2307215850,Jieyu,Zhao,1,18,,
2307218360,Yiyuan,Li,1,43,,
2307220789,Jaeho,Lee,2,22,,
2307221612,Jen-tse,Huang,2,15,,
2307224542,Zhicheng,Guo,1,3,,
2307266728,Charles,Zhang,1,6,,
2307268734,Myeonghwa,Lee,1,22,,
2307274105,Kangyu,Zhu,3,114,,
2307279019,Wonpyo,Park,2,16,,
2307315715,Yushan,Jiang,0,0,,
2307322066,Jingtao,Cao,1,15,,
2307325455,Yu,Cheng,9,251,,
2307333973,Jinglei,Chen,2,17,,
2307369948,Ashok,Kumar,1,4,,
2307389481,Shuo,Sun,4,60,,
2307396710,Cheng,Li,2,50,,
2307400300,Pei,Zhou,1,10,,
2307403848,John,Hernandez,1,9,,
2307404558,Fan-Yun,Sun,1,5,,
2307407073,Chenhao,Tan,1,2,,
2307418228,Qian,Liu,1,4,,
2307434316,Hangyu,Guo,6,89,,
2307439827,Seonho,An,1,22,,
2307444742,Yuxiang,Zheng,4,128,,
2307445015,Soyeon,Park,0,0,,
2307445982,Rongzhi,Li,1,1,,
2307454277,Hainan,Zhang,2,18,,
2307464029,Mingzhe,Xing,1,2,,
2307464717,Devesh,Surve,1,1,,
2307464840,Ming,Jin,2,15,,
2307464868,Hieu,Dao,3,14,,
2307465765,Wangjie,Qiu,1,12,,
2307465947,Alex,Chandler,1,1,,
2307468034,Yinliang,Yue,1,2,,
2307468234,Kenton,Murray,2,4,,
2307471477,Ryo,Hachiuma,3,15,,
2307472503,Junyu,Bi,1,24,,
2307472725,Yuta,Nakashima,2,10,,
2307478708,Zihao,Sun,1,12,,
2307480156,Yankai,Lin,2,70,,
2307482533,Han,Wu,1,2,,
2307483239,Jiangwei,Chen,3,14,,
2307489390,Kyusong,Lee,2,18,,
2307547655,Leon,Xie,1,2,,
2307555047,Yinglun,Zhu,1,4,,
2307555700,Qixuan,Zhang,2,14,,
2307558672,Ge,Zhang,4,87,,
2307559061,Sunan,Xu,1,12,,
2307559309,Boren,Hu,3,16,,
2307562455,H.,Nguyen,2,7,,
2307564257,Seonghyeon,Bae,3,12,,
2307569999,Z.,Wang,6,160,,
2307572391,Sshubam,Verma,2,19,,
2307579476,Nilay,Patel,1,5,,
2307594459,Dawn,Song,6,164,,
2307595104,Bowen,Yu,1,2,,
2307597187,Chao-Han,Yang,1,4,,
2307597941,Zhuoqun,Hao,3,62,,
2307618254,Dongmei,Zhang,6,79,,
2307636902,Huan,Sun,5,121,,
2307743490,Chengjian,Zheng,1,2,,
2307764517,Haiqin,Yang,2,27,,
2307867629,Beibei,Gao,0,0,,
2307885330,Peixiang,Zhong,2,106,,
2307886574,Hao,Zhang,2,38,,
2307892931,Liming,Liang,5,45,,
2307893858,Zhongmin,Cai,1,5,,
2307899735,Hui,Su,1,1,,
2307901401,Yanxia,Qin,1,2,,
2307911215,Yongping,Xiong,1,3,,
2307913740,Xinyu,Zhang,1,11,,
2307914614,Zhiheng,Lyu,1,57,,
2307914702,Sherman,Siu,2,70,,
2307914708,Bohan,Lyu,2,70,,
2307914737,Achint,Soni,2,67,,
2307914771,Shuqi,Kong,2,8,,
2307914904,Alison,Robey,1,4,,
2307915196,Alexander,Hoyle,2,16,,
2307915655,Zihan,Niu,1,11,,
2307915789,Jayne,Bottarini,1,2,,
2307915799,Brihi,Joshi,1,3,,
2307915970,Jiannan,Cao,2,17,,
2307916142,Rebecca,Dorn,1,2,,
2307916329,Xinyue,Huo,1,10,,
2307917312,Carlos,G'omez-Rodr'iguez,1,2,,
2307918070,Hannes,Groner,1,11,,
2307962474,Jiaying,Zheng,1,11,,
2307962667,Jin,Zhang,1,11,,
2307963162,Xiangliang,Zhang,9,262,,
2307971167,Chong,Chen,2,96,,
2307975528,Jiaxin,Zhang,2,16,,
2307981771,Zhongyu,Wei,6,101,,
2307982883,Lexin,Zhou,1,2,,
2307983089,Yuchen,Lin,1,56,,
2307987815,Seungbeen,Lee,3,30,,
2307996050,Mengqi,Yuan,1,17,,
2307997475,Sirui,Liang,1,5,,
2308000644,Dawei,Zhu,3,29,,
2308010819,Shinji,Watanabe,6,124,,
2308011069,Peichen,Liu,1,2,,
2308032002,Kyle,Lo,2,56,,
2308032176,Alex,Cheng,0,0,,
2308032699,Deevya,Swain,1,14,,
2308034352,Jingqi,Tong,1,88,,
2308034864,Alexander,Rush,1,4,,
2308034897,Safeen,Huda,1,4,,
2308035263,Heting,Ying,1,13,,
2308035427,Jian,Pei,3,68,,
2308035672,Rong,Ge,1,18,,
2308036328,Fangying,Rong,1,2,,
2308036434,Nikolaos,Pappas,1,2,,
2308036488,Hongseok,Jeung,1,4,,
2308036516,Lingxiang,wang,1,10,,
2308036711,Tianyuan,Shi,2,63,,
2308036882,Euiin,Yi,1,4,,
2308037278,Vanya,Cohen,1,6,,
2308039623,Ruitao,Leng,3,56,,
2308040035,Markus,Schedl,2,23,,
2308040151,Ranjay,Krishna,7,196,,
2308041616,Eduardo,Blanco,1,34,,
2308042445,Meng,Fang,1,34,,
2308043953,Yixin,Wu,2,63,,
2308044030,Zhibo,Xu,2,69,,
2308044439,Lingyu,Li,2,8,,
2308045190,Shao-Lun,Huang,1,5,,
2308056474,Tianlin,Liu,1,34,,
2308069074,Yi,Liu,1,5,,
2308069496,Hairu,Wang,1,2,,
2308069671,Yilin,Du,0,0,,
2308071031,Yuanwei,Xu,1,11,,
2308071527,Pengzhi,Gao,1,34,,
2308071674,Yifei,Xu,3,25,,
2308071849,Liang,Zhang,1,3,,
2308073132,Yuxuan,Lai,1,15,,
2308079421,Zhen,Lei,1,2,,
2308095876,Zhanyue,Qin,2,16,,
2308097528,Mona,Diab,3,21,,
2308097640,Aashna,Budhiraja,1,11,,
2308097931,David,Woodruff,1,12,,
2308098575,Mohith,Kulkarni,2,18,,
2308098837,Shengyi,Liao,1,59,,
2308098896,Virginia,Smith,3,21,,
2308099833,Tran,Huynh,1,24,,
2308100325,Gregor,Wiedemann,1,3,,
2308100327,Benjamin,Paassen,1,3,,
2308100543,Fei,Mi,2,21,,
2308100545,Ming,Liao,1,19,,
2308100932,Nan,Xu,2,62,,
2308101887,Ziyang,Song,1,2,,
2308102293,Kun,Qian,1,12,,
2308158800,Lu,Zhang,2,18,,
2308160066,Jiayang,Cheng,4,60,,
2308223415,Yan,Zhang,1,7,,
2308224151,Xiaoda,Yang,5,118,,
2308225745,Xuanming,Zhang,1,12,,
2308226671,Feiran,Zhang,2,67,,
2308232782,Zuchen,Gao,1,20,,
2308233249,Haozhen,Zheng,1,3,,
2308241851,Jia-Chen,Gu,1,15,,
2308241925,Jia-Chen,Gu,2,28,,
2308241945,Jing,Gu,2,38,,
2308242440,Steven,Feng,2,14,,
2308260153,Jing,Li,1,20,,
2308271927,Antonios,Anastasopoulos,2,10,,
2308274233,Jiayuan,Rao,2,12,,
2308276345,Zhenghua,Wang,2,65,,
2308279086,Haoning,Wu,3,23,,
2308282588,Weiyu,Sun,1,24,,
2308296536,Yibo,Ma,3,133,,
2308298297,Guangyi,Chen,1,5,,
2308313519,Yang,Wang,1,11,,
2308338812,Chang,Liu,2,83,,
2308352755,Wei,Zhang,2,12,,
2308357228,Yanfeng,Wang,4,36,,
2308363036,Yifei,Wang,1,5,,
2308391764,Xiaoyan,Yu,1,2,,
2308392240,Pengjiang,Qian,1,1,,
2308412644,Bingli,Wu,1,60,,
2308414281,Ting,Sun,2,24,,
2308415347,Conghui,He,1,88,,
2308419,Yih-Fen,Luo,1,46,,
2308421798,Lysa,Xiao,1,1,,
2308465842,Traci,Hong,1,5,,
2308466893,Ruyi,Ouyang,2,62,,
2308467603,Chris,Cremer,2,16,,
2308469151,Aakanksha,,3,65,,
2308469893,Jaehyung,Kim,2,16,,
2308469928,Kevin,Wilson,1,2,,
2308472600,Zheng,Zhang,3,17,,
2308476462,Akash,Maharaj,3,15,,
2308476678,Bo,Li,6,110,,
2308485553,Zhiyuan,Liu,3,87,,
2308538216,Zhaowei,Wang,1,34,,
2308544925,Tianlong,Chen,2,16,,
2308553,H.,Kamper,28,2794,,
2308553153,Yiming,Yang,2,13,,
2308559112,Jimin,Sun,1,6,,
2308561234,Minseo,Kim,1,1,,
2308564638,Chuang,Wang,1,1,,
2308610920,Zhenyang,Cai,4,127,,
2308627775,Yifei,Dong,3,12,,
2308631023,Zhao,Lv,2,26,,
2308652530,Italo,Silva,0,0,,
2308661183,Feng,Jiang,2,116,,
2308662968,Hao,Wang,2,106,,
2308726522,Yanshuai,Cao,1,2,,
2308747861,Yi,Zhang,1,11,,
2308753851,Yang,Zhao,2,21,,
2308825701,Lei,Ding,1,11,,
2308826320,Xin,Wang,2,15,,
2308834779,Yeyun,Gong,2,8,,
2308848814,Jegwang,Ryu,0,0,,
2308872928,Lanqing,Hong,1,19,,
2308916115,Chenyi,Liu,1,83,,
2308923633,Longzhu,He,1,4,,
2308928,Thomas,Gueudré,11,416,,
2308978408,Cheng,Fu,2,73,,
2308999072,Ruomin,Huang,1,18,,
2309004134,Kim,Vu,1,1,,
2309004854,K.,Church,3,21,,
2309005330,Diana,Abagyan,1,8,,
2309005484,Th'eo,Dehaze,2,50,,
2309005560,Mikaella,Keller,1,1,,
2309005621,Hanwen,Wan,1,6,,
2309005865,Wei-Yin,Ko,5,133,,
2309006951,Rui,Yan,3,27,,
2309006957,Pascal,Denis,1,1,,
2309006969,Hao,An,1,5,,
2309007293,Erik,Voss,0,0,,
2309007945,Ibrahim,Ahmad,3,24,,
2309021249,Yang,Xu,1,9,,
2309055443,Linwei,Wang,2,10,,
2309073963,Yongyuan,Li,1,5,,
2309086474,Zhichen,Liu,1,5,,
2309112403,Bei,Li,1,7,,
2309114589,Anthony,Diaz,0,0,,
2309114644,Junxian,He,1,5,,
2309115208,Siqi,Wang,1,19,,
2309118048,W.,Xie,1,12,,
2309119743,Zihao,Lin,2,7,,
2309119920,Tianyi,Zhou,5,83,,
2309148582,Yu,Wang,1,5,,
2309163441,Raj,Tomar,2,34,,
2309171393,Luísa,Shimabucoro,1,8,,
2309172370,Alexandre,B'erard,2,50,,
2309172384,Chantal,Shaib,1,34,,
2309172703,Jihyung,Kil,1,3,,
2309174764,Jiyun,Chun,1,3,,
2309175664,Ankush,Chander,1,3,,
2309176521,Qi,Qian,1,61,,
2309177556,Ram'on,Castillo,1,16,,
2309177771,Sungjae,Lee,1,1,,
2309178337,Julio,Gonzalo,4,31,,
2309178836,William,Fang,1,44,,
2309182239,David,Cox,2,28,,
2309182278,Zhengyuan,Wang,1,61,,
2309190767,Mao,Yang,4,61,,
2309197,Yanchuan,Sim,10,358,5 Health Inc,http://yanchuan.sg
2309205657,Gerard,Sant,1,2,,
2309214619,Diyi,Yang,2,46,,
2309215024,Vineet,Kumar,1,24,,
2309218600,Mingqian,He,2,22,,
2309218970,Cheng,Chang,1,44,,
2309226,Bharath,Dandala,9,249,,
2309248037,Alexander,Koller,0,0,,
2309248203,Li,Yue,1,6,,
2309269,Shaul,Markovitch,33,7823,Technion,http://cs.technion.ac.il/~shaulm/
2309320389,AI,DeepSeek,1,3,,
2309448873,Sally,Fang,2,6,,
2309477137,Daniel,Jeong,3,32,,
2309477916,Zhaotian,Weng,1,2,,
2309478446,Mete,Ozay,2,11,,
2309478564,Kaustubh,Vyas,2,11,,
2309481448,Hayder,Elesedy,3,16,,
2309481746,Jerone,Andrews,1,1,,
2309489,J.,Dambre,39,8132,,
2309500964,Tao,Ji,2,10,,
2309536486,Xu,Xu,1,6,,
2309548585,Ming,Zhou,1,6,,
2309569903,Zijun,Gao,1,1,,
2309656885,Shizheng,Li,1,61,,
2309657699,Ruida,Wang,2,31,,
2309659583,Yao,Hu,4,53,,
2309669217,Yuanbin,Wu,3,18,,
2309673692,Zhongyang,Li,2,11,,
2309679045,Huazhu,Fu,2,10,,
2309680,Huixing,Jiang,11,439,,
2309773899,Zhuoshu,Li,3,3144,,
2309788655,Yizhen,Jia,2,28,,
2309796857,Keyu,Chen,3,11,,
2309805899,Zhen,Tan,2,91,,
2309833618,Ying,Zhang,2,12,,
2309902500,Yixiao,Ren,1,7,,
2310092,Jinan,Xu,19,1661,,
2310220522,Sachin,Joshi,1,25,,
2310229814,Chee,Tan,1,39,,
2310238517,Anar,Yeginbergen,2,6,,
2310330230,Zhiwen,You,2,21,University of Illinois Urbana-Champaign,https://zhiwen-you.github.io/
2310338894,James,Hays,1,4,,
2310340538,Axel,Bruns,1,5,,
2310344109,Ria,Dharmani,1,3,,
2310345197,Mihir,Parmar,2,13,,
2310387763,Jieyu,Zhao,1,6,,
2310387914,Xintong,Li,2,28,,
2310390215,Wenqing,Wang,1,6,,
2310393103,Yejin,Choi,3,50,,
2310393313,Wei-Chih,Chen,5,61,,
2310396374,Chienchou,Yang,1,7,,
2310418723,Haidar,Khan,3,137,,
2310433962,Eran,Behar,1,15,,
2310434561,Joseph,Suh,2,19,,
2310434839,Pretam,Ray,1,2,"Indian Institute of Technology, Kharagpur",
2310435285,David,Chan,1,16,,
2310435476,Haojun,Ai,1,5,,
2310435759,Pawan,Goyal,2,4,,
2310439068,Victoria,Li,1,6,,
2310441319,Liam,Turner,1,2,,
2310442187,Kuan-Chien,Wang,1,2,,
2310442354,Yanna,Ma,1,13,,
2310449406,Jingbo,Shang,2,28,,
2310476055,Tsai-Shien,Chen,2,15,,
2310498123,Junxi,Yan,2,224,,
2310518696,Jongyoon,Kim,2,6,,
2310524615,Shuting,Jiang,1,10,,
2310611886,Bo,Liu,1,10,,
2310612306,Rositsa,Ivanova,1,5,,
2310620947,Yuanyu,He,1,13,,
2310649057,Haoran,Chen,2,14,,
2310660529,Wenzhen,Zheng,1,6,,
2310701979,Wotao,Yin,2,13,,
2310755848,Yoon,Kim,2,50,,
2310760085,Xueyou,Zhang,1,7,,
2310761013,Jinya,Jiang,1,2,,
2310779828,Qian,Yang,2,7,,
2310780428,Akankshya,Mishra,1,4,,
2310807592,Xiong,Xiao,1,2,,
2310807733,Pengcheng,Luo,1,7,,
2310824103,Stephanie,Milani,3,26,,
2310827411,Fei,Fang,3,28,,
2310833946,Xiao,Liu,1,5,,
2310836,Bashar,Talafha,12,669,,
2310862418,Qiang,Gao,1,3,,
2310866202,Xiaoyu,Tan,4,39,,
2310926866,Michael,Morris,1,7,,
23109411,N.,Abdelmoneim,1,13,,
2311059,A.,Allauzen,24,2294,,
2311112233,Jiabao,Pan,1,7,,
2311112358,Jeff,Pan,3,31,,
2311112640,José,Cambronero,2,11,,
2311114019,Manu,Kapur,3,21,,
2311119790,Lutfi,Erdogan,4,29,,
2311126,Ekaterina,Vylomova,18,1562,,
2311264635,Xukai,Liu,3,25,,
2311304336,Qicheng,Li,4,218,,
2311310468,Qi,Liu,3,50,,
2311315,Yanlong,Wen,8,241,,
2311323028,Feng,Hu,0,0,,
2311400,Aswarth,Dara,8,379,,
2311406638,Kalpesh,Krishna,1,51,,
2311436777,Kanishk,Jain,1,37,,
2311446031,Heinz,Koeppl,1,4,,
2311451945,Xu,Liu,2,17,,
2311453,A.,Seliverstov,11,535,,
2311458018,Zuozhu,Liu,6,92,,
2311494327,Qian,Wang,5,62,,
2311497553,Goran,Glavas,1,14,,
2311507230,Shravan,Nayak,5,118,,
2311510484,Gaetan,Latouche,1,1,,
2311574395,Yuan,Li,2,19,,
2311594430,Yue,Zhang,5,66,Amazon Web Services,
2311633299,Zhiting,Fan,3,39,,
2311633854,Jiahe,Xu,1,12,,
2311692851,David,Chanin,4,91,,
2311696620,Lauren,Levine,1,2,,
2311698389,Iv'an,Mej'ia,0,0,,
2311730488,Taowen,Wang,2,26,,
2311736317,Adam,Lee,1,4,,
2311802179,Ruiling,Xu,1,20,,
2311818328,Gisang,Lee,1,4,,
2311826,K.,Hayashi,3,51,,
2311880277,Ting-Chih,Chen,2,7,,
2311880617,Yong,Sun,1,2,,
2311888638,Ruchira,Dhar,1,5,,
2311890257,Chi,Gui,2,31,,
2311929494,Danqi,Chen,8,207,,
2311946700,Haozhe,Chen,2,6,,
2311988314,Jinan,Xu,1,7,,
2311988846,Miri,Liu,1,32,,
2312020885,Chris,Thomas,2,7,,
2312100824,Ze,Yuan,2,10,,
2312102409,Chunyang,Xiao,1,3,,
2312130178,Nuo,Chen,4,44,,
2312141128,Nuredin,Ali,1,6,,
23121526,Guandan,Chen,11,587,,
2312173315,Pengcheng,Huang,1,3,,
2312174458,Gary,Lee,1,5,,
2312177894,Jiaxin,Qin,2,20,,
2312180838,Chia-Wei,Tang,2,12,,
2312206172,Rujun,Han,1,28,,
2312209858,Siddhant,Waghjale,1,14,,
2312264839,William,Wang,2,40,,
2312269233,Jenyuan,Wang,2,45,,
2312270258,Junshen,Chen,1,1,,
2312271342,Derek,Jiang,1,32,,
2312273705,Yumo,Xu,1,28,,
2312324152,Peng,Cao,1,4,,
2312328444,Markelle,Kelly,2,7,,
2312330893,Zihao,Li,1,10,,
2312335443,Zi'an,Zhou,1,8,,
2312345527,Qun,Liu,4,29,,
2312353271,Shaoxiong,Ji,1,10,,
2312359386,Yuhang,He,1,5,,
2312389838,Yan,Liu,3,20,,
2312401769,Ke,Xu,2,13,,
2312411246,Lingjun,Mao,2,10,,
2312423205,Yishuo,Cai,3,38,,
2312432584,Chunzhen,Jin,1,2,,
23126362,Pieter,Fivez,4,77,,
23126830,Jakub,Macina,7,208,ETH Zurich,
2312729068,Chuanghao,Ding,1,7,,
2312734618,Diyi,Yang,1,299,,
2312743688,Fanghua,Ye,1,9,,
2312751781,Alexander,Rush,3,20,,
2312752299,Zhuowan,Li,2,59,,
2312756929,Sauc,Lloret,1,1,,
2312758890,Anhao,Zhao,1,9,,
2312799818,Chao-Chung,Wu,1,6,,
2312845925,Xiaoyu,Shen,2,18,,
2312869007,William,Wang,1,299,,
2312891725,Minghao,Xu,0,0,,
2312902257,Su,Yao,1,8,,
2312961,Jun-ichi,Hirasawa,6,148,,
2313045,Haiyun,Guo,17,1287,,
2313047395,Xi,Zhang,3,16,,
2313101701,Tian,Guo,1,5,,
2313137587,Haipeng,Chen,4,39,,
2313172824,Mengnan,Du,3,12,,
2313189459,Nicola,Cancedda,3,104,,
2313189467,Nicola,Cancedda,3,30,,
2313324315,Enhong,Chen,3,14,,
2313326821,Zineng,Tang,2,17,,
2313354674,Zhiqiang,Zhang,1,3,,
2313364744,Balaji,Ganesan,1,2,,
2313369038,Sameer,Singh,2,8,,
2313405,Zhanyi,Liu,10,608,,
2313464859,Jingyu,Hu,3,13,,
2313469720,Nitin,Gupta,1,2,,
2313474210,Jiawei,Gu,1,7,,
2313478753,Sharan,Maiya,1,3,,
2313478888,Owen,Yeung,1,3,,
2313479654,Walter,Laurito,1,3,,
2313486696,Jize,Jiang,1,7,,
23134878,Simeng,Sun,15,914,,
2313500154,Michal,Lukasik,1,6,,
2313500179,Michal,Lukasik,1,85,,
2313500212,Michal,Lukasik,1,3,,
2313500304,Anders,Søgaard,1,1,,
2313517,Abhishek,Das,27,25425,"FAIR, Meta AI",https://abhishekdas.com/
2313535609,Anna,Zee,1,1,,
2313536726,Shafiq,Joty,8,186,,
2313548885,Vlad,Morariu,2,6,,
2313559515,Abinesh,Kanagarajan,0,0,,
2313588777,Yiyun,Zhao,2,13,,
2313589936,Zhiting,Hu,1,1,,
2313605591,Saket,Sharma,2,13,,
2313621718,Zhe,Qu,1,1,,
2313634652,Kangda,Wei,2,12,Texas A&M University,
2313642394,Cécile,Paris,0,0,,
2313642518,Minseok,Joo,1,3,,
2313694380,Zuxu,Chen,1,2,,
2313695874,Hy,Nguyen,0,0,,
2313697996,Kyuyeun,Kim,2,15,,
2313698231,Xuefei,He,0,0,,
2313699857,Jian,Liang,2,4,,
2313705766,Fei,Huang,2,113,,
2313707736,Wen,Xie,2,127,,
2313724159,Sahajpreet,Singh,3,19,,
2313729172,Raj,Sinha,1,1,,
2313802738,Yifan,Chen,2,7,,
2313906675,Yian,Zhang,0,0,,
2313907556,Li,Kuang,0,0,,
2313911859,Olivia,Sturman,1,50,,
2313917975,Damien,Sileo,3,40,,
2313970527,Piyush,Kumar,2,54,,
2313974248,Retnani,Latifah,0,0,,
2314068968,Huan,Lin,5,2560,,
2314069501,Zhengxuan,Wu,0,0,,
2314071952,Zhiheng,Huang,0,0,,
2314072147,Xusong,Chen,0,0,,
2314073527,Jiaxing,Wang,0,0,,
2314074063,Jifan,Chen,0,0,,
2314138767,Evangelos,Kanoulas,7,135,,
2314382831,Wei,Fang,1,4,,
2314396,Ziqiang,Cao,18,3165,,
2314531248,Yurui,Dong,1,2,,
2314550422,Vincent,Segonne,3,32,,
2314552221,Sina,Zarrieß,2,7,,
2314575439,Jiaqi,Song,1,2,,
2314668232,Yuxing,Han,0,0,,
2314694509,Alessio,Miaschi,2,15,,
2314696037,Zhanpeng,Chen,2,20,,
